number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0865261200,False,False,6,6,False,False,False,False,False
0865261214,False,False,6,7,False,False,False,False,False
0865261239,False,False,7,8,False,False,False,False,False
0865261276,False,False,6,7,False,False,False,False,False
0865261388,False,False,6,7,False,False,False,False,False
0865261676,False,False,6,7,False,False,False,False,False
0865262329,False,False,6,7,False,False,False,False,False
0865262341,False,False,7,8,False,False,False,False,False
0865262670,False,False,6,6,False,False,False,False,False
0865262683,False,False,5,6,False,False,False,False,False
0865263039,False,False,7,7,False,False,False,False,False
0865263439,False,False,7,8,False,False,False,False,False
0865263526,False,False,5,6,False,False,False,False,False
0865263553,False,False,5,6,False,False,False,False,False
0865264068,False,False,6,6,False,False,False,False,False
0865264079,False,False,8,8,False,False,False,False,False
0865264179,False,False,8,9,False,False,False,False,False
0865264379,False,False,8,9,False,False,False,False,False
0865264388,False,False,6,7,False,False,False,False,False
0865264679,False,False,7,8,False,False,False,False,False
0865265225,False,False,4,5,False,False,False,False,False
0865265852,False,False,4,5,False,False,False,False,False
0865266139,False,False,7,8,False,False,False,False,False
0865266639,False,False,6,7,False,False,False,False,False
0865266642,False,False,5,6,False,False,False,False,False
0865267486,False,False,6,7,False,False,False,False,False
0865267588,False,False,5,6,False,False,False,False,False
0865267773,False,False,6,7,False,False,False,False,False
0865267804,False,False,7,7,False,False,False,False,False
0865267825,False,False,5,6,False,False,False,False,False
0865268079,False,False,7,7,False,False,False,False,False
0865268225,False,False,4,5,False,False,False,False,False
0865269088,False,False,6,6,False,False,False,False,False
0865269226,False,False,5,6,False,False,False,False,False
0865269466,False,False,6,7,False,False,False,False,False
0865269588,False,False,5,6,False,False,False,False,False
0865269639,False,False,6,7,False,False,False,False,False
0865269646,False,False,6,7,False,False,False,False,False
0865269786,False,False,6,7,False,False,False,False,False
0865270189,False,False,8,8,False,False,False,False,False
0865270190,False,False,8,8,False,False,False,False,False
0865270201,False,False,7,7,False,False,False,False,False
0865270269,False,False,7,7,False,False,False,False,False
0865270274,False,False,7,7,False,False,False,False,False
0865270295,False,False,7,7,False,False,False,False,False
0865270301,False,False,8,8,False,False,False,False,False
0865270327,False,False,7,7,False,False,False,False,False
0865270373,False,False,7,7,False,False,False,False,False
0865270384,False,False,8,8,False,False,False,False,False
0865270439,False,False,9,9,False,False,False,False,False
0865270513,False,False,8,8,False,False,False,False,False
0865270579,False,False,7,7,False,False,False,False,False
0865270584,False,False,7,7,False,False,False,False,False
0865270697,False,False,7,7,False,False,False,False,False
0865270718,False,False,7,7,False,False,False,False,False
0865270727,False,False,6,6,False,False,False,False,False
0865270757,False,False,6,6,False,False,False,False,False
0865270770,False,False,6,6,False,False,False,False,False
0865270774,False,False,7,7,False,False,False,False,False
0865270784,False,False,7,7,False,False,False,False,False
0865270791,False,False,8,8,False,False,False,False,False
0865270810,False,False,7,7,False,False,False,False,False
0865270838,False,False,7,7,False,False,False,False,False
0865270875,False,False,6,6,False,False,False,False,False
0865271081,False,False,7,7,False,False,False,False,False
0865271094,False,False,9,9,False,False,False,False,False
0865271119,False,False,7,8,False,False,False,False,False
0865271174,False,False,7,8,False,False,False,False,False
0865271231,False,False,7,8,False,False,False,False,False
0865271270,False,False,7,7,False,False,False,False,False
0865271282,False,False,6,7,False,False,False,False,False
0865271388,False,False,7,8,False,False,False,False,False
0865271527,False,False,6,7,False,False,False,False,False
0865271727,False,False,6,7,False,False,False,False,False
0865271737,False,False,7,8,False,False,False,False,False
0865271879,False,False,7,8,False,False,False,False,False
0865272039,False,False,8,8,False,False,False,False,False
0865272120,False,False,7,7,False,False,False,False,False
0865272128,False,False,6,7,False,False,False,False,False
0865272239,False,False,7,8,False,False,False,False,False
0865272488,False,False,6,7,False,False,False,False,False
0865272721,False,False,6,7,False,False,False,False,False
0865272921,False,False,7,8,False,False,False,False,False
0865273179,False,False,8,9,False,False,False,False,False
0865273966,False,False,7,8,False,False,False,False,False
0865273989,False,False,7,8,False,False,False,False,False
0865274079,False,False,8,8,False,False,False,False,False
0865274276,False,False,6,7,False,False,False,False,False
0865274439,False,False,8,9,False,False,False,False,False
0865274449,False,False,7,8,False,False,False,False,False
0865274562,False,False,6,7,False,False,False,False,False
0865274788,False,False,6,7,False,False,False,False,False
0865274799,False,False,7,8,False,False,False,False,False
0865274939,False,False,8,9,False,False,False,False,False
0865275005,False,False,6,6,False,False,False,False,False
0865275127,False,False,6,7,False,False,False,False,False
0865275139,False,False,8,9,False,False,False,False,False
0865275225,False,False,5,6,False,False,False,False,False
0865275280,False,False,6,6,False,False,False,False,False
0865275439,False,False,8,9,False,False,False,False,False
0865275479,False,False,7,8,False,False,False,False,False
0865275539,False,False,7,8,False,False,False,False,False
0865275670,False,False,6,6,False,False,False,False,False
0865275737,False,False,6,7,False,False,False,False,False
0865275966,False,False,6,7,False,False,False,False,False
0865276039,False,False,8,8,False,False,False,False,False
0865276427,False,False,6,7,False,False,False,False,False
0865276639,False,False,7,8,False,False,False,False,False
0865276737,False,False,6,7,False,False,False,False,False
0865277066,False,False,6,6,False,False,False,False,False
0865277117,False,False,6,7,False,False,False,False,False
0865277466,False,False,6,7,False,False,False,False,False
0865277479,False,False,7,8,False,False,False,False,False
0865277557,False,False,5,6,False,False,False,False,False
0865277791,False,False,7,8,False,False,False,False,False
0865278039,False,False,8,8,False,False,False,False,False
0865278281,False,False,6,7,False,False,False,False,False
0865278439,False,False,8,9,False,False,False,False,False
0865278839,False,False,7,8,False,False,False,False,False
0865278901,False,False,8,8,False,False,False,False,False
0865278959,False,False,6,7,False,False,False,False,False
0865279068,False,False,7,7,False,False,False,False,False
0865279707,False,False,7,7,False,False,False,False,False
0865279747,False,False,7,8,False,False,False,False,False
0865280005,False,False,5,5,False,False,False,False,False
0865280079,False,False,7,7,False,False,False,False,False
0865280080,False,False,5,5,False,False,False,False,False
0865280128,False,False,6,6,False,False,False,False,False
0865280188,False,False,6,6,False,False,False,False,False
0865280200,False,False,5,5,False,False,False,False,False
0865280271,False,False,7,7,False,False,False,False,False
0865280323,False,False,6,6,False,False,False,False,False
0865280339,False,False,7,7,False,False,False,False,False
0865280489,False,False,7,7,False,False,False,False,False
0865280494,False,False,7,7,False,False,False,False,False
0865280510,False,False,6,6,False,False,False,False,False
0865280574,False,False,7,7,False,False,False,False,False
0865280621,False,False,6,6,False,False,False,False,False
0865280676,False,False,6,6,False,False,False,False,False
0865280714,False,False,8,8,False,False,False,False,False
0865280771,False,False,7,7,False,False,False,False,False
0865280821,False,False,6,6,False,False,False,False,False
0865280838,False,False,6,6,False,False,False,False,False
0865280858,False,False,5,5,False,False,False,False,False
0865280870,False,False,6,6,False,False,False,False,False
0865280875,False,False,6,6,False,False,False,False,False
0865280972,False,False,7,7,False,False,False,False,False
0865281006,False,False,6,6,False,False,False,False,False
0865281077,False,False,7,7,False,False,False,False,False
0865281139,False,False,7,8,False,False,False,False,False
0865281176,False,False,6,7,False,False,False,False,False
0865281185,False,False,5,6,False,False,False,False,False
0865281466,False,False,6,7,False,False,False,False,False
0865282014,False,False,7,7,False,False,False,False,False
0865282066,False,False,5,5,False,False,False,False,False
0865282287,False,False,5,6,False,False,False,False,False
0865282479,False,False,7,8,False,False,False,False,False
0865282621,False,False,5,6,False,False,False,False,False
0865282812,False,False,5,6,False,False,False,False,False
0865283003,False,False,6,6,False,False,False,False,False
0865283287,False,False,6,7,False,False,False,False,False
0865283453,False,False,6,7,False,False,False,False,False
0865283808,False,False,6,6,False,False,False,False,False
0865284004,False,False,6,6,False,False,False,False,False
0865284179,False,False,8,9,False,False,False,False,False
0865284186,False,False,6,7,False,False,False,False,False
0865284199,False,False,7,8,False,False,False,False,False
0865284299,False,False,6,7,False,False,False,False,False
0865284339,False,False,7,8,False,False,False,False,False
0865284679,False,False,7,8,False,False,False,False,False
0865284889,False,False,6,7,False,False,False,False,False
0865284929,False,False,6,7,False,False,False,False,False
0865285179,False,False,7,8,False,False,False,False,False
0865285279,False,False,6,7,False,False,False,False,False
0865285479,False,False,7,8,False,False,False,False,False
0865285739,False,False,7,8,False,False,False,False,False
0865285808,False,False,5,5,False,False,False,False,False
0865285968,False,False,5,6,False,False,False,False,False
0865286039,False,False,7,7,False,False,False,False,False
0865286539,False,False,6,7,False,False,False,False,False
0865287086,False,False,6,6,False,False,False,False,False
0865287366,False,False,6,7,False,False,False,False,False
0865287919,False,False,7,8,False,False,False,False,False
0865288039,False,False,7,7,False,False,False,False,False
0865288802,False,False,5,5,False,False,False,False,False
0865289079,False,False,7,7,False,False,False,False,False
0865289428,False,False,6,7,False,False,False,False,False
0865289439,False,False,7,8,False,False,False,False,False
0865289786,False,False,6,7,False,False,False,False,False
0865290122,False,False,7,7,False,False,False,False,False
0865290178,False,False,8,8,False,False,False,False,False
0865290183,False,False,8,8,False,False,False,False,False
0865290211,False,False,7,7,False,False,False,False,False
0865290216,False,False,7,7,False,False,False,False,False
0865290277,False,False,7,7,False,False,False,False,False
0865290280,False,False,6,6,False,False,False,False,False
0865290304,False,False,8,8,False,False,False,False,False
0865290383,False,False,7,7,False,False,False,False,False
0865290400,False,False,7,7,False,False,False,False,False
0865290410,False,False,8,8,False,False,False,False,False
0865290475,False,False,8,8,False,False,False,False,False
0865290491,False,False,8,8,False,False,False,False,False
0865290514,False,False,8,8,False,False,False,False,False
0865290601,False,False,7,7,False,False,False,False,False
0865290614,False,False,8,8,False,False,False,False,False
0865290739,False,False,8,8,False,False,False,False,False
0865290772,False,False,7,7,False,False,False,False,False
0865290774,False,False,8,8,False,False,False,False,False
0865290786,False,False,7,7,False,False,False,False,False
0865290804,False,False,7,7,False,False,False,False,False
0865290883,False,False,7,7,False,False,False,False,False
0865290910,False,False,7,7,False,False,False,False,False
0865290981,False,False,7,7,False,False,False,False,False
0865291006,False,False,7,7,False,False,False,False,False
0865291071,False,False,8,8,False,False,False,False,False
0865291097,False,False,8,8,False,False,False,False,False
0865291105,False,False,7,7,False,False,False,False,False
0865291110,False,False,7,7,False,False,False,False,False
0865291205,False,False,7,7,False,False,False,False,False
0865291209,False,False,7,7,False,False,False,False,False
0865291213,False,False,7,8,False,False,False,False,False
0865291214,False,False,7,8,False,False,False,False,False
0865291441,False,False,7,8,False,False,False,False,False
0865291639,False,False,7,8,False,False,False,False,False
0865291799,False,False,7,8,False,False,False,False,False
0865292028,False,False,6,6,False,False,False,False,False
0865292068,False,False,6,6,False,False,False,False,False
0865292120,False,False,7,7,False,False,False,False,False
0865292124,False,False,7,8,False,False,False,False,False
0865292291,False,False,6,7,False,False,False,False,False
0865292422,False,False,6,7,False,False,False,False,False
0865292499,False,False,6,7,False,False,False,False,False
0865292723,False,False,7,8,False,False,False,False,False
0865292766,False,False,6,7,False,False,False,False,False
0865292951,False,False,6,7,False,False,False,False,False
0865292994,False,False,6,7,False,False,False,False,False
0865293068,False,False,7,7,False,False,False,False,False
0865293292,False,False,6,7,False,False,False,False,False
0865293457,False,False,8,9,False,False,False,False,False
0865294199,False,False,7,8,False,False,False,False,False
0865294379,False,False,8,9,False,False,False,False,False
0865294699,False,False,6,7,False,False,False,False,False
0865294889,False,False,6,7,False,False,False,False,False
0865295039,False,False,7,7,False,False,False,False,False
0865295388,False,False,6,7,False,False,False,False,False
0865295669,False,False,5,6,False,False,False,False,False
0865296029,False,False,6,6,False,False,False,False,False
0865296079,False,False,7,7,False,False,False,False,False
0865296279,False,False,6,7,False,False,False,False,False
0865297166,False,False,7,8,False,False,False,False,False
0865297557,False,False,6,7,False,False,False,False,False
0865297566,False,False,6,7,False,False,False,False,False
0865297786,False,False,6,7,False,False,False,False,False
0865297894,False,False,7,8,False,False,False,False,False
0865298166,False,False,6,7,False,False,False,False,False
0865298539,False,False,6,7,False,False,False,False,False
0865298798,False,False,6,7,False,False,False,False,False
0865299302,False,False,7,7,False,False,False,False,False
0865299903,False,False,7,7,False,False,False,False,False
0865299964,False,False,6,7,False,False,False,False,False
0865299967,False,False,6,7,False,False,False,False,False
0865300014,False,False,7,7,False,False,False,False,False
0865300020,False,False,6,6,False,False,False,False,False
0865300035,False,False,5,5,False,False,False,False,False
0865300040,False,False,6,6,False,False,False,False,False
0865300051,False,False,6,6,False,False,False,False,False
0865300053,False,False,5,5,False,False,False,False,False
0865300075,False,False,6,6,False,False,False,False,False
0865300086,False,False,5,5,False,False,False,False,False
0865300090,False,False,6,6,False,False,False,False,False
0865300106,False,False,6,6,False,False,False,False,False
0865300139,False,False,7,7,False,False,False,False,False
0865300175,False,False,7,7,False,False,False,False,False
0865300180,False,False,6,6,False,False,False,False,False
0865300187,False,False,7,7,False,False,False,False,False
0865300198,False,False,7,7,False,False,False,False,False
0865300201,False,False,7,7,False,False,False,False,False
0865300215,False,False,7,7,False,False,False,False,False
0865300271,False,False,8,8,False,False,False,False,False
0865300286,False,False,6,6,False,False,False,False,False
0865300299,False,False,7,7,False,False,False,False,False
0865300317,False,False,7,7,False,False,False,False,False
0865300412,False,False,8,8,False,False,False,False,False
0865300473,False,False,7,7,False,False,False,False,False
0865300474,False,False,7,7,False,False,False,False,False
0865300484,False,False,6,6,False,False,False,False,False
0865300485,False,False,6,6,False,False,False,False,False
0865300495,False,False,7,7,False,False,False,False,False
0865300593,False,False,6,6,False,False,False,False,False
0865300687,False,False,6,6,False,False,False,False,False
0865300696,False,False,6,6,False,False,False,False,False
0865300698,False,False,6,6,False,False,False,False,False
0865300711,False,False,7,7,False,False,False,False,False
0865300720,False,False,7,7,False,False,False,False,False
0865300768,False,False,6,6,False,False,False,False,False
0865300776,False,False,6,6,False,False,False,False,False
0865300788,False,False,6,6,False,False,False,False,False
0865300790,False,False,7,7,False,False,False,False,False
0865300880,False,False,5,5,False,False,False,False,False
0865300970,False,False,7,7,False,False,False,False,False
0865300971,False,False,8,8,False,False,False,False,False
0865300981,False,False,7,7,False,False,False,False,False
0865301110,False,False,6,6,False,False,False,False,False
0865301172,False,False,8,8,False,False,False,False,False
0865301197,False,False,8,8,False,False,False,False,False
0865301331,False,False,6,6,False,False,False,False,False
0865301430,False,False,7,7,False,False,False,False,False
0865301439,False,False,8,8,False,False,False,False,False
0865301499,False,False,8,8,False,False,False,False,False
0865302070,False,False,7,7,False,False,False,False,False
0865302086,False,False,6,6,False,False,False,False,False
0865302239,False,False,7,7,False,False,False,False,False
0865302307,False,False,7,7,False,False,False,False,False
0865302486,False,False,7,7,False,False,False,False,False
0865302499,False,False,8,8,False,False,False,False,False
0865302539,False,False,7,7,False,False,False,False,False
0865302566,False,False,6,6,False,False,False,False,False
0865302586,False,False,6,6,False,False,False,False,False
0865302588,False,False,6,6,False,False,False,False,False
0865302786,False,False,7,7,False,False,False,False,False
0865302989,False,False,7,7,False,False,False,False,False
0865303004,False,False,6,6,False,False,False,False,False
0865303056,False,False,5,5,False,False,False,False,False
0865303057,False,False,6,6,False,False,False,False,False
0865303083,False,False,5,5,False,False,False,False,False
0865303134,False,False,7,7,False,False,False,False,False
0865303455,False,False,6,6,False,False,False,False,False
0865303486,False,False,6,6,False,False,False,False,False
0865303499,False,False,7,7,False,False,False,False,False
0865303599,False,False,6,6,False,False,False,False,False
0865303603,False,False,5,5,False,False,False,False,False
0865303730,False,False,6,6,False,False,False,False,False
0865303731,False,False,7,7,False,False,False,False,False
0865303734,False,False,7,7,False,False,False,False,False
0865303988,False,False,6,6,False,False,False,False,False
0865304068,False,False,6,6,False,False,False,False,False
0865304114,False,False,7,7,False,False,False,False,False
0865304286,False,False,7,7,False,False,False,False,False
0865304679,False,False,8,8,False,False,False,False,False
0865304988,False,False,7,7,False,False,False,False,False
0865305386,False,False,5,5,False,False,False,False,False
0865305553,False,False,5,5,False,False,False,False,False
0865305768,False,False,6,6,False,False,False,False,False
0865305929,False,False,7,7,False,False,False,False,False
0865306040,False,False,6,6,False,False,False,False,False
0865306206,False,False,6,6,False,False,False,False,False
0865306239,False,False,7,7,False,False,False,False,False
0865306439,False,False,7,7,False,False,False,False,False
0865306506,False,False,5,5,False,False,False,False,False
0865306586,False,False,5,5,False,False,False,False,False
0865306663,False,False,5,5,False,False,False,False,False
0865306939,False,False,6,6,False,False,False,False,False
0865306986,False,False,6,6,False,False,False,False,False
0865307066,False,False,6,6,False,False,False,False,False
0865307088,False,False,6,6,False,False,False,False,False
0865307139,False,False,8,8,False,False,False,False,False
0865307288,False,False,7,7,False,False,False,False,False
0865307430,False,False,7,7,False,False,False,False,False
0865307539,False,False,7,7,False,False,False,False,False
0865307739,False,False,7,7,False,False,False,False,False
0865307774,False,False,7,7,False,False,False,False,False
0865307890,False,False,7,7,False,False,False,False,False
0865308139,False,False,7,7,False,False,False,False,False
0865308299,False,False,7,7,False,False,False,False,False
0865308739,False,False,7,7,False,False,False,False,False
0865309030,False,False,6,6,False,False,False,False,False
0865309239,False,False,7,7,False,False,False,False,False
0865309288,False,False,7,7,False,False,False,False,False
0865309486,False,False,7,7,False,False,False,False,False
0865309768,False,False,7,7,False,False,False,False,False
0865310001,False,False,6,6,False,False,False,False,False
0865310068,False,False,6,6,False,False,False,False,False
0865310103,False,False,6,6,False,False,False,False,False
0865310121,False,False,7,7,False,False,False,False,False
0865310172,False,False,8,8,False,False,False,False,False
0865310174,False,False,8,8,False,False,False,False,False
0865310186,False,False,6,6,False,False,False,False,False
0865310200,False,False,7,7,False,False,False,False,False
0865310205,False,False,7,7,False,False,False,False,False
0865310214,False,False,8,8,False,False,False,False,False
0865310279,False,False,9,9,False,False,False,False,False
0865310291,False,False,8,8,False,False,False,False,False
0865310296,False,False,8,8,False,False,False,False,False
0865310308,False,False,6,6,False,False,False,False,False
0865310380,False,False,6,6,False,False,False,False,False
0865310385,False,False,6,6,False,False,False,False,False
0865310470,False,False,8,8,False,False,False,False,False
0865310485,False,False,7,7,False,False,False,False,False
0865310491,False,False,8,8,False,False,False,False,False
0865310494,False,False,8,8,False,False,False,False,False
0865310503,False,False,6,6,False,False,False,False,False
0865310579,False,False,8,8,False,False,False,False,False
0865310593,False,False,7,7,False,False,False,False,False
0865310596,False,False,7,7,False,False,False,False,False
0865310601,False,False,6,6,False,False,False,False,False
0865310603,False,False,6,6,False,False,False,False,False
0865310604,False,False,7,7,False,False,False,False,False
0865310618,False,False,6,6,False,False,False,False,False
0865310669,False,False,7,7,False,False,False,False,False
0865310687,False,False,7,7,False,False,False,False,False
0865310694,False,False,8,8,False,False,False,False,False
0865310705,False,False,7,7,False,False,False,False,False
0865310870,False,False,7,7,False,False,False,False,False
0865310891,False,False,7,7,False,False,False,False,False
0865310897,False,False,8,8,False,False,False,False,False
0865310904,False,False,8,8,False,False,False,False,False
0865310911,False,False,7,7,False,False,False,False,False
0865310970,False,False,8,8,False,False,False,False,False
0865310981,False,False,7,7,False,False,False,False,False
0865310983,False,False,7,7,False,False,False,False,False
0865310991,False,False,7,7,False,False,False,False,False
0865310994,False,False,8,8,False,False,False,False,False
0865311071,False,False,7,7,False,False,False,False,False
0865311101,False,False,6,6,False,False,False,False,False
0865311142,False,False,7,8,False,False,False,False,False
0865311209,False,False,8,8,False,False,False,False,False
0865311210,False,False,7,7,False,False,False,False,False
0865311291,False,False,7,8,False,False,False,False,False
0865311297,False,False,8,9,False,False,False,False,False
0865311739,False,False,7,8,False,False,False,False,False
0865311879,False,False,7,8,False,False,False,False,False
0865312014,False,False,8,8,False,False,False,False,False
0865312112,False,False,6,7,False,False,False,False,False
0865312179,False,False,8,9,False,False,False,False,False
0865312191,False,False,7,8,False,False,False,False,False
0865312225,False,False,6,7,False,False,False,False,False
0865312279,False,False,8,9,False,False,False,False,False
0865312300,False,False,7,7,False,False,False,False,False
0865312331,False,False,6,7,False,False,False,False,False
0865312365,False,False,6,7,False,False,False,False,False
0865312379,False,False,8,9,False,False,False,False,False
0865312382,False,False,6,7,False,False,False,False,False
0865312390,False,False,8,8,False,False,False,False,False
0865313122,False,False,6,7,False,False,False,False,False
0865313148,False,False,6,7,False,False,False,False,False
0865313157,False,False,6,7,False,False,False,False,False
0865313174,False,False,7,8,False,False,False,False,False
0865313713,False,False,6,7,False,False,False,False,False
0865313833,False,False,5,6,False,False,False,False,False
0865313837,False,False,6,7,False,False,False,False,False
0865314299,False,False,8,9,False,False,False,False,False
0865314445,False,False,6,7,False,False,False,False,False
0865314447,False,False,7,8,False,False,False,False,False
0865314539,False,False,7,8,False,False,False,False,False
0865314569,False,False,7,8,False,False,False,False,False
0865314579,False,False,8,9,False,False,False,False,False
0865315225,False,False,6,7,False,False,False,False,False
0865315299,False,False,7,8,False,False,False,False,False
0865315399,False,False,6,7,False,False,False,False,False
0865315539,False,False,6,7,False,False,False,False,False
0865315677,False,False,6,7,False,False,False,False,False
0865316039,False,False,7,7,False,False,False,False,False
0865316399,False,False,6,7,False,False,False,False,False
0865316439,False,False,7,8,False,False,False,False,False
0865316466,False,False,6,7,False,False,False,False,False
0865317151,False,False,6,7,False,False,False,False,False
0865317217,False,False,7,8,False,False,False,False,False
0865317299,False,False,8,9,False,False,False,False,False
0865317439,False,False,8,9,False,False,False,False,False
0865317479,False,False,8,9,False,False,False,False,False
0865317531,False,False,6,7,False,False,False,False,False
0865317775,False,False,6,7,False,False,False,False,False
0865317831,False,False,6,7,False,False,False,False,False
0865317838,False,False,6,7,False,False,False,False,False
0865318299,False,False,7,8,False,False,False,False,False
0865318339,False,False,6,7,False,False,False,False,False
0865318531,False,False,5,6,False,False,False,False,False
0865318639,False,False,6,7,False,False,False,False,False
0865319039,False,False,7,7,False,False,False,False,False
0865319322,False,False,7,8,False,False,False,False,False
0865319499,False,False,7,8,False,False,False,False,False
0865320039,False,False,7,7,False,False,False,False,False
0865320068,False,False,6,6,False,False,False,False,False
0865320282,False,False,6,6,False,False,False,False,False
0865320286,False,False,6,6,False,False,False,False,False
0865320639,False,False,7,7,False,False,False,False,False
0865320879,False,False,8,8,False,False,False,False,False
0865321088,False,False,7,7,False,False,False,False,False
0865321110,False,False,7,7,False,False,False,False,False
0865321112,False,False,6,7,False,False,False,False,False
0865321121,False,False,6,7,False,False,False,False,False
0865321239,False,False,7,8,False,False,False,False,False
0865321786,False,False,7,8,False,False,False,False,False
0865321788,False,False,7,8,False,False,False,False,False
0865321839,False,False,7,8,False,False,False,False,False
0865322235,False,False,5,6,False,False,False,False,False
0865322248,False,False,6,7,False,False,False,False,False
0865322739,False,False,7,8,False,False,False,False,False
0865323099,False,False,7,7,False,False,False,False,False
0865323133,False,False,6,7,False,False,False,False,False
0865323139,False,False,7,8,False,False,False,False,False
0865323203,False,False,6,6,False,False,False,False,False
0865323276,False,False,6,7,False,False,False,False,False
0865323330,False,False,6,6,False,False,False,False,False
0865323465,False,False,6,7,False,False,False,False,False
0865324039,False,False,8,8,False,False,False,False,False
0865324168,False,False,7,8,False,False,False,False,False
0865324202,False,False,7,7,False,False,False,False,False
0865324212,False,False,7,8,False,False,False,False,False
0865324282,False,False,6,7,False,False,False,False,False
0865324323,False,False,6,7,False,False,False,False,False
0865324399,False,False,7,8,False,False,False,False,False
0865324443,False,False,6,7,False,False,False,False,False
0865324664,False,False,6,7,False,False,False,False,False
0865324788,False,False,7,8,False,False,False,False,False
0865324884,False,False,6,7,False,False,False,False,False
0865325088,False,False,6,6,False,False,False,False,False
0865325266,False,False,5,6,False,False,False,False,False
0865325399,False,False,6,7,False,False,False,False,False
0865325839,False,False,6,7,False,False,False,False,False
0865326088,False,False,6,6,False,False,False,False,False
0865326199,False,False,7,8,False,False,False,False,False
0865326639,False,False,6,7,False,False,False,False,False
0865326782,False,False,6,7,False,False,False,False,False
0865326939,False,False,6,7,False,False,False,False,False
0865327166,False,False,7,8,False,False,False,False,False
0865327188,False,False,7,8,False,False,False,False,False
0865327299,False,False,7,8,False,False,False,False,False
0865327326,False,False,6,7,False,False,False,False,False
0865327339,False,False,7,8,False,False,False,False,False
0865327488,False,False,7,8,False,False,False,False,False
0865328028,False,False,6,6,False,False,False,False,False
0865328179,False,False,8,9,False,False,False,False,False
0865328432,False,False,6,7,False,False,False,False,False
0865328839,False,False,6,7,False,False,False,False,False
0865329068,False,False,7,7,False,False,False,False,False
0865329539,False,False,6,7,False,False,False,False,False
0865329788,False,False,7,8,False,False,False,False,False
0865330110,False,False,6,6,False,False,False,False,False
0865330329,False,False,7,7,False,False,False,False,False
0865330479,False,False,8,8,False,False,False,False,False
0865330599,False,False,6,6,False,False,False,False,False
0865330879,False,False,7,7,False,False,False,False,False
0865331878,False,False,6,7,False,False,False,False,False
0865331931,False,False,6,7,False,False,False,False,False
0865332032,False,False,6,6,False,False,False,False,False
0865332373,False,False,6,7,False,False,False,False,False
0865332442,False,False,6,7,False,False,False,False,False
0865332739,False,False,7,8,False,False,False,False,False
0865333048,False,False,6,6,False,False,False,False,False
0865333067,False,False,6,6,False,False,False,False,False
0865333097,False,False,7,7,False,False,False,False,False
0865333175,False,False,6,7,False,False,False,False,False
0865333176,False,False,6,7,False,False,False,False,False
0865333217,False,False,7,8,False,False,False,False,False
0865333243,False,False,6,7,False,False,False,False,False
0865333250,False,False,6,6,False,False,False,False,False
0865333271,False,False,7,8,False,False,False,False,False
0865333483,False,False,5,6,False,False,False,False,False
0865333491,False,False,7,8,False,False,False,False,False
0865333527,False,False,6,7,False,False,False,False,False
0865333603,False,False,5,5,False,False,False,False,False
0865333614,False,False,6,7,False,False,False,False,False
0865333632,False,False,5,6,False,False,False,False,False
0865333640,False,False,6,6,False,False,False,False,False
0865333703,False,False,6,6,False,False,False,False,False
0865333708,False,False,6,6,False,False,False,False,False
0865333742,False,False,7,8,False,False,False,False,False
0865333754,False,False,6,7,False,False,False,False,False
0865333817,False,False,6,7,False,False,False,False,False
0865333823,False,False,5,6,False,False,False,False,False
0865333840,False,False,6,6,False,False,False,False,False
0865333871,False,False,6,7,False,False,False,False,False
0865333887,False,False,5,6,False,False,False,False,False
0865333904,False,False,7,7,False,False,False,False,False
0865333930,False,False,6,6,False,False,False,False,False
0865333931,False,False,6,7,False,False,False,False,False
0865333940,False,False,7,7,False,False,False,False,False
0865333964,False,False,6,7,False,False,False,False,False
0865333972,False,False,7,8,False,False,False,False,False
0865333975,False,False,6,7,False,False,False,False,False
0865334033,False,False,6,6,False,False,False,False,False
0865334224,False,False,6,7,False,False,False,False,False
0865334288,False,False,6,7,False,False,False,False,False
0865334440,False,False,6,6,False,False,False,False,False
0865334443,False,False,5,6,False,False,False,False,False
0865334486,False,False,5,6,False,False,False,False,False
0865334511,False,False,6,7,False,False,False,False,False
0865334536,False,False,5,6,False,False,False,False,False
0865334699,False,False,6,7,False,False,False,False,False
0865335088,False,False,5,5,False,False,False,False,False
0865335099,False,False,6,6,False,False,False,False,False
0865335343,False,False,5,6,False,False,False,False,False
0865336539,False,False,5,6,False,False,False,False,False
0865336635,False,False,4,5,False,False,False,False,False
0865337139,False,False,7,8,False,False,False,False,False
0865337288,False,False,6,7,False,False,False,False,False
0865337303,False,False,6,6,False,False,False,False,False
0865337439,False,False,7,8,False,False,False,False,False
0865337896,False,False,6,7,False,False,False,False,False
0865338033,False,False,5,5,False,False,False,False,False
0865338099,False,False,6,6,False,False,False,False,False
0865338479,False,False,7,8,False,False,False,False,False
0865339088,False,False,6,6,False,False,False,False,False
0865340140,False,False,7,7,False,False,False,False,False
0865340330,False,False,6,6,False,False,False,False,False
0865340669,False,False,7,7,False,False,False,False,False
0865340838,False,False,6,6,False,False,False,False,False
0865340959,False,False,7,7,False,False,False,False,False
0865341039,False,False,8,8,False,False,False,False,False
0865341099,False,False,8,8,False,False,False,False,False
0865341279,False,False,9,10,False,False,False,False,False
0865341366,False,False,6,7,False,False,False,False,False
0865341404,False,False,7,7,False,False,False,False,False
0865341439,False,False,7,8,False,False,False,False,False
0865341474,False,False,7,8,False,False,False,False,False
